"","co2","temperature","humidity","door","motion","fp2","occupancy","weekday","hour"
"2537",806,25.69,55.36,76981,81360,"non_detection","non_detection","Tuesday",10
"2538",809,25.69,55.36,136989,141365,"non_detection","non_detection","Tuesday",10
"2539",808,25.69,55.36,196984,201363,"non_detection","non_detection","Tuesday",10
"2540",809,25.69,55.36,256988,261367,"non_detection","non_detection","Tuesday",10
"2541",809,25.69,55.36,316986,321362,"non_detection","non_detection","Tuesday",10
"2542",806,25.69,55.36,376984,381364,"detection","detection","Tuesday",10
"2543",801,25.69,55.36,45988,47977,"non_detection","non_detection","Tuesday",10
"2544",801,25.69,55.36,43963,48448,"non_detection","non_detection","Tuesday",10
"2545",796,25.69,55.36,103959,108444,"non_detection","non_detection","Tuesday",10
"2546",795,25.69,55.36,163956,168440,"non_detection","non_detection","Tuesday",10
"2547",790,25.69,55.36,223956,228440,"non_detection","non_detection","Tuesday",10
"2548",788,25.69,55.36,283976,288459,"non_detection","non_detection","Tuesday",10
"2549",784,25.69,55.36,343958,348442,"non_detection","non_detection","Tuesday",10
"2550",781,25.69,55.36,404017,408501,"non_detection","non_detection","Tuesday",10
"2551",773,25.69,55.36,463963,468446,"non_detection","non_detection","Tuesday",10
"2552",768,25.69,55.36,523958,528444,"non_detection","non_detection","Tuesday",10
"2553",767,25.69,55.36,583954,588439,"non_detection","non_detection","Tuesday",10
"2554",767,25.69,55.36,14105,18442,"detection","detection","Tuesday",10
"2555",762,25.69,55.36,74105,78445,"detection","detection","Tuesday",10
"2556",760,25.69,55.36,134110,138446,"detection","detection","Tuesday",10
"2557",763,25.69,55.36,194100,6597,"detection","detection","Tuesday",10
"2558",776,25.69,55.36,254102,66597,"detection","detection","Tuesday",10
"2559",781,25.69,55.36,314109,25359,"detection","detection","Tuesday",10
"2560",799,25.69,55.36,374104,85355,"detection","detection","Tuesday",10
"2561",808,25.69,55.36,434097,145352,"detection","detection","Tuesday",10
"2562",818,25.69,55.36,494097,44377,"detection","detection","Tuesday",10
"2563",828,25.69,55.36,554100,5400,"detection","detection","Tuesday",10
"2564",829,25.69,55.36,614100,5769,"detection","detection","Tuesday",10
"2565",836,25.69,55.36,674105,65771,"detection","detection","Tuesday",10
"2566",844,25.69,55.36,734157,51941,"detection","detection","Tuesday",10
"2567",850,25.69,55.36,794102,111886,"detection","detection","Tuesday",10
"2568",853,25.69,55.36,854095,18211,"detection","detection","Tuesday",10
"2569",853,25.69,55.36,914103,78218,"detection","detection","Tuesday",10
"2570",860,25.69,55.36,974097,138212,"detection","detection","Tuesday",10
"2571",863,25.69,55.36,1034101,198216,"detection","detection","Tuesday",10
"2572",860,25.69,55.36,1094107,258220,"detection","detection","Tuesday",10
"2573",861,25.69,55.36,1154086,43618,"detection","detection","Tuesday",10
"2574",868,25.69,55.36,1214098,103627,"detection","detection","Tuesday",10
"2575",867,25.79,55.36,1274099,163628,"detection","detection","Tuesday",10
"2576",864,25.79,55.36,1334101,47407,"detection","detection","Tuesday",10
"2577",865,25.79,55.36,1394105,107411,"detection","detection","Tuesday",10
"2578",864,25.79,55.36,1454099,53741,"detection","detection","Tuesday",10
"2579",863,25.79,55.36,1514101,48818,"detection","detection","Tuesday",10
"2580",869,25.79,55.36,1574103,108823,"detection","detection","Tuesday",10
"2581",876,25.79,55.36,1634097,168818,"detection","detection","Tuesday",11
"2582",882,25.79,55.36,1694154,6069,"detection","detection","Tuesday",11
"2583",889,25.79,55.36,1754104,66014,"detection","detection","Tuesday",11
"2584",889,25.79,55.36,1814110,126024,"detection","detection","Tuesday",11
"2585",887,25.79,55.36,1874097,20543,"detection","detection","Tuesday",11
"2586",883,25.79,55.36,1934102,19260,"detection","detection","Tuesday",11
"2587",883,25.79,55.36,1994098,21299,"detection","detection","Tuesday",11
"2588",882,25.79,55.36,2054100,11494,"detection","detection","Tuesday",11
"2589",880,25.79,55.36,2114101,71495,"detection","detection","Tuesday",11
"2590",883,25.79,55.36,2174096,26655,"detection","detection","Tuesday",11
"2591",881,25.79,55.36,2234102,25299,"detection","detection","Tuesday",11
"2592",879,25.79,55.36,2294101,27094,"detection","detection","Tuesday",11
"2593",876,25.79,55.36,2354110,25306,"detection","detection","Tuesday",11
"2594",876,25.79,55.36,2414095,15023,"detection","detection","Tuesday",11
"2595",876,25.79,55.36,2474098,75023,"detection","detection","Tuesday",11
"2596",870,25.79,55.36,2534099,37345,"detection","detection","Tuesday",11
"2597",873,25.79,55.36,19279,31972,"detection","non_detection","Tuesday",11
"2598",872,25.79,55.36,79344,92034,"non_detection","non_detection","Tuesday",11
"2599",865,25.79,55.36,139273,151968,"non_detection","non_detection","Tuesday",11
"2600",859,25.79,55.36,199274,211970,"non_detection","non_detection","Tuesday",11
"2601",854,25.79,55.36,259281,271976,"non_detection","non_detection","Tuesday",11
"2602",843,25.79,55.36,319277,331971,"non_detection","non_detection","Tuesday",11
"2603",840,25.79,55.36,379280,391975,"non_detection","non_detection","Tuesday",11
"2604",841,25.79,55.36,439277,451972,"non_detection","non_detection","Tuesday",11
"2605",834,25.79,55.36,499281,511974,"non_detection","non_detection","Tuesday",11
"2606",823,25.79,55.36,559274,571967,"non_detection","non_detection","Tuesday",11
"2607",822,25.79,55.36,619282,631972,"non_detection","non_detection","Tuesday",11
"2608",819,25.79,55.36,679273,691968,"non_detection","non_detection","Tuesday",11
"2609",814,25.79,55.36,739272,751969,"non_detection","non_detection","Tuesday",11
"2610",805,25.79,55.36,799279,811973,"non_detection","non_detection","Tuesday",11
"2611",787,25.79,55.36,859274,871971,"non_detection","non_detection","Tuesday",11
"2612",774,25.79,55.36,919279,931975,"non_detection","non_detection","Tuesday",11
"2613",763,25.79,55.36,979276,991971,"non_detection","non_detection","Tuesday",11
"2614",760,25.79,55.36,1039338,1052033,"non_detection","non_detection","Tuesday",11
"2615",755,25.79,55.36,1099274,1111970,"non_detection","non_detection","Tuesday",11
"2616",749,25.79,55.36,1159279,1171976,"non_detection","non_detection","Tuesday",11
"2617",745,25.79,55.36,1219278,1231974,"non_detection","non_detection","Tuesday",11
"2618",741,25.79,55.36,1279271,1291966,"non_detection","non_detection","Tuesday",11
"2619",731,25.79,55.36,1339280,1351976,"non_detection","non_detection","Tuesday",11
"2620",731,25.79,55.36,1399282,1411972,"non_detection","non_detection","Tuesday",11
"2621",728,25.79,55.36,1459283,1471974,"non_detection","non_detection","Tuesday",11
"2622",729,25.79,55.36,1519283,1531977,"non_detection","non_detection","Tuesday",11
"2623",729,25.79,55.36,1579279,1591973,"non_detection","non_detection","Tuesday",11
"2624",726,25.79,55.36,1639280,1651974,"non_detection","non_detection","Tuesday",11
"2625",722,25.79,55.36,1699275,1711971,"non_detection","non_detection","Tuesday",11
"2626",715,25.79,55.36,1759278,1771974,"non_detection","non_detection","Tuesday",11
"2627",710,25.79,55.36,1819275,1831971,"non_detection","non_detection","Tuesday",11
"2628",706,25.79,55.36,1879278,1891971,"non_detection","non_detection","Tuesday",11
"2629",701,25.79,55.36,1939279,1951971,"non_detection","non_detection","Tuesday",11
"2630",698,25.87,55.36,50535,2012034,"non_detection","non_detection","Tuesday",11
"2631",691,25.87,55.36,110471,2071972,"non_detection","non_detection","Tuesday",11
"2632",689,25.87,55.36,170472,2131975,"non_detection","non_detection","Tuesday",11
"2633",677,25.87,55.36,230470,2191973,"non_detection","non_detection","Tuesday",11
"2634",672,25.87,55.36,290470,2251972,"non_detection","non_detection","Tuesday",11
"2635",667,25.87,55.36,350468,2311970,"non_detection","non_detection","Tuesday",11
"2636",663,25.87,55.36,410468,2371970,"non_detection","non_detection","Tuesday",11
"2637",659,25.87,55.36,470469,2431972,"non_detection","non_detection","Tuesday",11
"2638",660,25.87,55.36,530470,2491972,"non_detection","non_detection","Tuesday",11
"2639",656,25.87,55.36,590468,2551970,"non_detection","non_detection","Tuesday",11
"2640",653,25.87,55.36,650471,2611971,"non_detection","non_detection","Tuesday",11
"2641",648,25.87,55.36,710467,2671969,"non_detection","non_detection","Tuesday",12
"2642",646,25.87,55.36,770472,2731976,"non_detection","non_detection","Tuesday",12
"2643",643,25.87,55.36,830474,2791977,"non_detection","non_detection","Tuesday",12
"2644",637,25.87,55.36,890474,2851977,"non_detection","non_detection","Tuesday",12
"2645",634,25.87,55.36,950475,2911978,"non_detection","non_detection","Tuesday",12
"2646",634,25.87,55.36,1010526,2972028,"non_detection","non_detection","Tuesday",12
"2647",632,25.87,55.36,1070470,3031972,"non_detection","non_detection","Tuesday",12
"2648",631,25.87,55.36,1130475,3091976,"non_detection","non_detection","Tuesday",12
"2649",628,25.87,55.36,1190471,3151972,"non_detection","non_detection","Tuesday",12
"2650",627,25.87,55.36,1250465,3211968,"non_detection","non_detection","Tuesday",12
"2651",621,25.87,55.36,1310473,3271975,"non_detection","non_detection","Tuesday",12
"2652",620,25.87,55.36,1370500,3331998,"non_detection","non_detection","Tuesday",12
"2653",617,25.87,55.36,1430475,3391976,"non_detection","non_detection","Tuesday",12
"2654",611,25.87,55.36,1490466,3451967,"non_detection","non_detection","Tuesday",12
"2655",611,25.87,55.36,1550480,3511981,"non_detection","non_detection","Tuesday",12
"2656",610,25.87,55.36,1610472,3571975,"non_detection","non_detection","Tuesday",12
"2657",611,25.87,55.36,1670467,3631969,"non_detection","non_detection","Tuesday",12
"2658",612,25.87,55.36,1730467,3691968,"non_detection","non_detection","Tuesday",12
"2659",612,25.87,55.36,1790472,3751975,"non_detection","non_detection","Tuesday",12
"2660",615,25.87,55.36,1850472,3811975,"non_detection","non_detection","Tuesday",12
"2661",618,25.87,55.36,1910469,3871968,"non_detection","non_detection","Tuesday",12
"2662",621,25.87,55.36,1970529,3932030,"non_detection","non_detection","Tuesday",12
"2663",625,25.87,55.36,2030475,3991976,"non_detection","non_detection","Tuesday",12
"2664",628,25.87,55.36,2090475,4051976,"non_detection","non_detection","Tuesday",12
"2665",628,25.87,55.36,2150468,4111970,"non_detection","non_detection","Tuesday",12
"2666",634,25.87,55.36,2210471,4171971,"non_detection","non_detection","Tuesday",12
"2667",639,25.4,55.36,2270473,4231971,"non_detection","non_detection","Tuesday",12
"2668",641,25.4,55.36,2330450,4291953,"non_detection","non_detection","Tuesday",12
"2669",646,25.4,55.36,2390479,4351977,"non_detection","non_detection","Tuesday",12
"2670",651,25.4,55.36,2450472,4411974,"non_detection","non_detection","Tuesday",12
"2671",651,25.4,55.36,2510473,4471973,"non_detection","non_detection","Tuesday",12
"2672",658,25.4,55.36,2570465,4531968,"non_detection","non_detection","Tuesday",12
"2673",664,25.4,55.36,2630475,4591977,"non_detection","non_detection","Tuesday",12
"2674",666,25.4,55.36,2690475,4651978,"non_detection","non_detection","Tuesday",12
"2675",673,25.4,55.36,2750470,4711971,"non_detection","non_detection","Tuesday",12
"2676",679,25.4,55.36,2810464,4771966,"non_detection","non_detection","Tuesday",12
"2677",679,25.4,55.36,2870464,4831967,"non_detection","non_detection","Tuesday",12
"2678",683,25.4,55.36,2930528,4892029,"non_detection","non_detection","Tuesday",12
"2679",687,25.4,55.36,2990472,4951976,"non_detection","non_detection","Tuesday",12
"2680",692,25.4,55.36,3050475,5011975,"non_detection","non_detection","Tuesday",12
"2681",696,25.4,55.36,3110473,5071974,"non_detection","non_detection","Tuesday",12
"2682",695,25.4,55.36,3170478,5131977,"non_detection","non_detection","Tuesday",12
"2683",699,25.4,55.36,3230473,5191974,"non_detection","non_detection","Tuesday",12
"2684",702,25.4,55.36,3290468,5251971,"non_detection","non_detection","Tuesday",12
"2685",703,25.12,55.36,3350489,5311992,"non_detection","non_detection","Tuesday",12
"2686",707,25.12,55.36,3410470,5371973,"non_detection","detection","Tuesday",12
"2687",720,25.12,55.36,17523,34017,"detection","detection","Tuesday",12
"2688",729,25.12,55.36,77523,94019,"detection","detection","Tuesday",12
"2689",754,25.12,55.36,137522,154018,"detection","detection","Tuesday",12
"2690",761,25.12,55.36,197530,214025,"detection","detection","Tuesday",12
"2691",779,25.12,55.36,257523,274017,"detection","detection","Tuesday",12
"2692",795,25.12,55.36,317520,334013,"detection","detection","Tuesday",12
"2693",802,25.12,55.36,377524,394021,"detection","detection","Tuesday",12
"2694",812,25.12,55.36,437580,454075,"detection","detection","Tuesday",12
"2695",818,25.12,55.36,497523,514019,"detection","detection","Tuesday",12
"2696",830,25.12,55.36,557519,574016,"detection","detection","Tuesday",12
"2697",830,25.12,55.36,617530,634025,"detection","detection","Tuesday",12
"2698",836,25.12,55.36,677533,694029,"detection","detection","Tuesday",12
"2699",843,25.12,55.36,737524,754020,"detection","detection","Tuesday",12
"2700",849,25.12,55.36,797517,814010,"detection","detection","Tuesday",12
"2701",850,25.12,55.36,857520,874016,"detection","detection","Tuesday",13
"2702",851,25.12,55.36,917522,43575,"detection","detection","Tuesday",13
"2703",855,25.12,55.36,977518,103571,"detection","detection","Tuesday",13
"2704",856,25.12,55.36,1037543,163578,"detection","detection","Tuesday",13
"2705",858,25.12,55.36,1097520,223572,"detection","detection","Tuesday",13
"2706",858,25.12,55.36,1157519,283572,"detection","detection","Tuesday",13
"2707",860,25.12,55.36,1217532,17243,"detection","detection","Tuesday",13
"2708",863,25.12,55.36,1277523,77239,"detection","detection","Tuesday",13
"2709",861,25.12,55.36,1337519,137236,"detection","detection","Tuesday",13
"2710",861,25.12,55.36,1397581,1918,"detection","detection","Tuesday",13
"2711",863,25.12,55.36,1457516,61853,"detection","detection","Tuesday",13
"2712",862,25.12,55.36,1517523,121861,"detection","detection","Tuesday",13
"2713",859,25.12,55.36,1577523,181859,"detection","detection","Tuesday",13
"2714",860,25.12,55.36,40645,44908,"detection","detection","Tuesday",13
"2715",859,25.12,55.36,100656,104920,"detection","detection","Tuesday",13
"2716",859,25.12,55.36,160643,164908,"detection","detection","Tuesday",13
"2717",862,25.12,55.36,220646,224911,"detection","detection","Tuesday",13
"2718",861,25.12,55.36,280645,284908,"detection","detection","Tuesday",13
"2719",859,25.12,55.36,27489,57406,"detection","detection","Tuesday",13
"2720",861,25.12,55.36,87490,10011,"detection","detection","Tuesday",13
"2721",866,25.12,55.36,147486,70007,"detection","detection","Tuesday",13
"2722",866,25.12,55.36,207501,130019,"detection","detection","Tuesday",13
"2723",877,25.12,55.36,267489,41298,"detection","detection","Tuesday",13
"2724",889,25.12,55.36,327498,101307,"detection","detection","Tuesday",13
"2725",897,25.12,55.36,20416,32570,"detection","detection","Tuesday",13
"2726",906,25.12,55.36,80472,92626,"detection","detection","Tuesday",13
"2727",910,25.12,55.36,140430,152583,"detection","detection","Tuesday",13
"2728",913,25.12,55.36,200430,212581,"detection","detection","Tuesday",13
"2729",914,25.12,55.36,260428,272581,"detection","detection","Tuesday",13
"2730",917,25.12,55.36,320425,332577,"detection","detection","Tuesday",13
"2731",916,25.12,55.36,380418,18730,"detection","detection","Tuesday",13
"2732",917,25.12,55.36,440419,78730,"detection","detection","Tuesday",13
